2009,AR,275.9995,258.0485802
2009,CA,270.4485881,252.6313808
2009,CO,287.3729075,265.5131199
2009,CT,288.6085135,271.8101332
2009,DE,283.829473,264.9989661
2009,DC,253.5951869,242.4904243
2009,FL,279.3352641,264.3620409
2009,GA,277.5611997,260.2445245
2009,HI,273.7586067,254.7389799
2009,ID,287.3052151,264.837185
2009,IL,282.431417,264.5140023
2009,IN,286.8099779,265.6912406
2009,IA,284.1701786,264.888126
2009,KS,288.596403,266.7995193
2009,KY,279.2842161,266.8540198
2009,LA,272.3799067,253.329004
2009,ME,286.3614259,267.7064996
2009,MD,288.3415653,267.2980565
2009,MA,298.8543466,273.5892897
2009,MI,278.2681682,261.89815
2009,MN,294.4433201,269.7398201
2009,MS,265.0019582,251.3056546
2009,MO,285.8080019,266.8764602
2009,MT,291.5429429,270.393926
2009,NE,284.2590935,267.0678566
2009,NV,274.1485417,253.8409544
2009,NH,292.3218172,270.7481588
2009,NJ,292.6572271,272.8026339
2009,NM,269.7042538,254.1291737
2009,NY,282.5769154,264.2880575
2009,NC,284.3326353,259.5284866
2009,ND,292.8424885,269.2399849
2009,OH,285.5830138,268.6782355
2009,OK,275.7119568,259.495771
2009,OR,285.0368144,265.0892467
2009,PA,288.3041689,270.7005367
2009,RI,277.9237194,259.8855897
2009,SC,280.3808554,257.2741846
2009,SD,290.6191277,270.0609902
2009,TN,274.7618211,260.9466762
2009,TX,286.6850767,260.368795
2009,UT,284.0682519,265.5915771
2009,VT,292.8660964,272.3051342
2009,VA,286.069755,265.6419817
2009,WA,288.7223756,266.9176171
2009,WV,270.4157659,254.7997475
2009,WI,288.1407262,265.8126157
2009,WY,286.104034,268.1594281
2007,AL,266.0001099,251.9368814
2007,AK,282.5571541,258.7984559
2007,AZ,275.5484264,254.8287924
2007,AR,273.8998622,257.9609958
2007,CA,270.381784,251.2877915
2007,CO,286.1927562,266.4078816
2007,CT,282.4727901,267.0556914
2007,DE,282.9920827,264.5448307
2007,DC,248.1987424,240.7936248
2007,FL,277.3834973,259.7907207
2007,GA,274.7786646,258.7049928
2007,HI,268.7720134,251.3308107
2007,ID,283.5075958,264.8863424
2007,IL,280.497096,262.8266171
2007,IN,285.0072109,264.0959609
2007,IA,285.2269031,267.4507196
2007,KS,290.0325998,267.4137909
2007,KY,278.7047499,261.965951
2007,LA,272.3862996,253.2382943
2007,ME,286.4722531,269.9201538
2007,MD,285.7342652,265.2401215
2007,MA,297.9233445,273.2840488
2007,MI,276.8305171,260.3177061
2007,MN,291.8511165,268.1974428
2007,MS,264.8909187,250.0635701
2007,MO,280.6195383,263.442316
2007,MT,287.075529,270.93785
2007,NE,283.6505986,267.0308506
2007,NV,270.8040244,252.3484739
2007,NH,287.557061,269.7345886
2007,NJ,288.5834514,270.1415503
2007,NM,267.5380787,250.7531745
2007,NY,280.1411772,263.5457165
2007,NC,283.8806688,259.1367031
2007,ND,291.5616119,268.0176705
2007,OH,284.8516395,267.9789794
2007,OK,274.5349894,259.5472252
2007,OR,283.8262772,265.7102102
2007,PA,286.1668633,267.6656302
2007,RI,275.3869905,258.3211177
2007,SC,281.5036015,257.4212028
2007,SD,288.4639253,269.5967634
2007,TN,273.9787866,259.1619549
2007,TX,285.8707084,260.8129192
2007,UT,281.0874737,262.2280247
2007,VT,291.0107738,273.0457572
2007,VA,287.625905,266.8787375
2007,WA,284.8628043,264.9477781
2007,WV,270.0840936,254.9985524
2007,WI,285.6179425,264.1845096
2007,WY,286.9877715,266.2255436
2005,AL,262.2111,251.9783912
2005,AK,278.9587094,258.7212747
2005,AZ,274.30509,254.7879382
2005,AR,271.6363484,257.6917319
2005,CA,268.5581286,250.4310564
2005,CO,280.8240073,264.7581061
2005,CT,281.068953,264.0127592
2005,DE,280.9535428,266.0093654
2005,DC,245.2157808,238.203093
2005,FL,274.0483769,255.77997
2005,GA,272.1915644,256.8723815
2005,HI,265.6293191,248.505423
2005,ID,280.9668966,264.3017438
2005,IL,277.6722389,263.5170297
2005,IN,281.7149455,261.0136865
2005,IA,283.8109288,267.0031717
2005,KS,284.0300535,266.8312332
2005,KY,273.9830272,263.9384184
2005,LA,267.7550308,252.6915933
2005,ME,281.0585409,269.9834438
2005,MD,277.9307946,260.7823834
2005,MA,291.5135411,273.7160629
2005,MI,277.346682,261.1384723
2005,MN,290.0749958,268.3566729
2005,MS,262.4562427,250.5306689
2005,MO,276.4499393,264.6593688
2005,MT,286.4320012,269.2241297
2005,NE,283.962991,267.4556943
2005,NV,269.9055855,252.8690625
2005,NH,285.253357,269.6512703
2005,NJ,283.9026042,269.4232281
2005,NM,263.275163,251.0333307
2005,NY,279.7162537,265.1385618
2005,NC,281.8251366,258.1601855
2005,ND,286.9609534,270.2437558
2005,OH,283.2517747,266.7672812
2005,OK,271.3599024,259.63136
2005,OR,282.2373254,263.1568908
2005,PA,280.7138351,266.8219111
2005,RI,272.3450181,260.9683268
2005,SC,281.2343211,257.1691046
2005,SD,287.303618,268.5404356
2005,TN,270.5245768,259.0723418
2005,TX,281.102845,258.191598
2005,UT,279.1561234,261.8708721
2005,VT,287.3564876,268.7724206
2005,VA,284.3716282,267.8089667
2005,WA,285.0522297,264.6565519
2005,WV,269.0994928,255.0733796
2005,WI,284.5415566,266.2285608
2005,WY,282.1006096,268.1242349
2003,AL,261.9390222,253.1725937
2003,AK,279.0250699,256.4096253
2003,AZ,271.1773505,255.3201152
2003,AR,265.7715893,257.998089
2003,CA,267.0495006,251.0075004
2003,CO,283.3998585,267.5926409
2003,CT,283.7298112,267.2180754
2003,DE,277.1583689,264.5320515
2003,DC,243.0596382,238.7007333
2003,FL,271.3714902,257.3013198
2003,GA,269.6770092,257.714825
2003,HI,265.728581,251.2848019
2003,ID,279.9392668,264.4397757
2003,IL,277.160081,266.4089689
2003,IN,281.2209398,264.8325323
2003,IA,283.9533447,267.5048317
2003,KS,284.1910881,266.0116896
2003,KY,274.2784722,266.1914352
2003,LA,266.3283593,253.4482882
2003,ME,281.9037733,268.3232652
2003,MD,277.7161125,261.5957319
2003,MA,286.5206945,272.9066451
2003,MI,276.4418616,264.3782925
2003,MN,290.680056,267.7113584
2003,MS,260.9119336,255.010828
2003,MO,278.7662503,267.3636733
2003,MT,285.9280226,269.833416
2003,NE,282.193756,266.3136904
2003,NV,268.0431377,252.3099157
2003,NH,286.1984687,270.734453
2003,NJ,281.4071199,267.7869531
2003,NM,263.2729067,251.599156
2003,NY,279.749257,265.3297945
2003,NC,281.2403506,261.7116448
