2013,MD,6093646561,6875581171,831092129,13800319861,4694570830,2141071909,12108545690
2013,MA,6479966108,9019676531,936545017,16436187656,6068434743,2305486098,14627898268
2013,MI,10938995228,5857436540,1819682325,18632336189,5432104105,2946982928,16354807414
2013,MN,7233164492,3051989752,709816526,11215788245,4184252754,1347793218,9354375944
2013,MS,2213479960,1473310517,707620461,4394942198,1579059251,509263800,4006797799
2013,MO,3382862297,5958262328,927013395,10311472846,3679534375,1075315518,8905755838
2013,MT,797416864,508675134,213212824,1657908416,606370694,179623678,1523696352
2013,NE,1217699958,2206332567,358790018,3800737053,1505034649,517891736,3563939466
2013,NV,1397295385,2341361599,401967987,4140624971,1353136450,531835749,3577346249
2013,NH,1020238804,1690768548,164398409,2875405761,1042544719,447437313,2655076620
2013,NJ,11052695492,14849598209,1184706082,27087144221,9329281207,4168394489,25417319683
2013,NM,2535796179,595339312,561650033,3695202601,1220165814,386397893,3099308151
2013,NY,23665880431,31764838829,3234775254,59007177710,22291798554,11327198406,52938585763
2013,NC,8150583518,3304670499,1652625396,13107879413,5405041482,1759957990,12666607169
2013,ND,690149929,481917931,159520390,1354505187,470449919,159741368,1174364407
2013,OH,9830868329,10694292409,1944764763,22609388045,7168926361,2534372961,19506122951
2013,OK,2906491098,2135707426,732453217,5912975392,2073159122,636947074,5329897044
2013,OR,3041817893,2457883462,569755985,6160157868,1832779367,1001104186,5395741686
2013,PA,9841440919,15414584691,2186130306,27446614363,9035398037,4037638423,23712930530
2013,RI,909688935,1224316868,202770499,2336776302,831416315,373797822,2121403207
2013,SC,3904089912,3664288386,845278905,8414913359,2693305623,900260367,6950409756
2013,SD,413442739,699003402,198333302,1323241827,441855420,133452562,1125929001
2013,TN,4151138252,3750381184,1182984930,9084504366,3545256651,1160143025,8531674871
2013,TX,20134112623,23959270633,5872123357,50053708818,19297810131,2869785024,41947639284
2013,UT,2527827551,1882946233,449443051,4860216835,1551598270,674939927,3944735587
2013,VT,1459459373,65008992,116846742,1641315107,581609627,245434576,1549228460
2013,VA,5880122318,8117614398,1108889915,15106626631,5739910326,2161327491,13868587328
2013,WA,7160381850,3940341010,1042168811,12142891671,4025955297,1339189593,10216675998
2013,WV,2089303880,1073762722,380192358,3543326419,1132540683,565744612,3186121082
2013,WI,4858709999,5100058567,850328785,10809097351,3733732785,1641083075,9758649848
2013,WY,881087221,519169498,113949271,1694441473,555466980,226366985,1439040945
2012,AL,3934576920,2309842046,838285495,7099552691,2442365193,872820748,6386517346
2012,AK,1618974989,523710855,353993267,2496679111,673081514,460008559,2292205129
2012,AZ,3804900081,3855946053,1374629292,9305198583,3027600745,861743382,7974544696
2012,AR,2723739613,1858271378,698937600,5284554726,1791543470,490982927,4606994619
2012,CA,37079384443,20468083405,8260860914,65808328762,22845108454,8250199334,57975188702
2012,CO,3765939609,4195528860,722810378,8698810118,2987371902,762687945,7341585450
2012,CT,3978525391,5760868595,535207738,10274601724,3597321000,1602150113,9344998948
2012,DE,1096242878,539316165,235905262,1871464305,675131067,334280658,1751142718
2012,DC,-2,1865315127,208248643,2073563770,565155854,71657528,1466887610
2012,FL,8702310049,12163720200,3122488399,23988518648,8614099045,2328432107,22732752476
2012,GA,7533980009,8166228905,1920091556,17620300470,6626114113,2231870911,15623632533
2012,HI,2161253721,55056824,318728061,2535038606,814925708,284553440,2187479674
2012,ID,1302948518,480391374,278914371,2062254263,776700557,261533748,1854555983
2012,IL,9385629627,17373100742,2406642992,29165373361,9543025872,4086126664,25012914804
2012,IN,6510737028,4258249278,1149521362,11940988174,3642956169,1896206677,9978491077
2012,IA,2681029313,2829644054,526408956,6038962364,2136792980,701068334,4971943893
2012,KS,3209526874,1994628243,485234976,5796536547,2082097744,632726246,4871380664
2012,KY,3841442921,2274008017,971266254,7086717192,2597859229,889303195,6360798550
2012,LA,3602716687,3350877583,1458572438,8412166708,2742735348,1226051591,7544781722
2012,ME,1022269061,1299207189,233761448,2556186154,905607610,355106278,2330842204
2012,MD,5980908710,6904078070,859634610,13744621390,4632076120,2070610011,11846681328
2012,MA,6206699089,8568698962,1059638788,15835036839,5877769196,2307285005,14151659206
2012,MI,10700371930,6002940052,2031233215,18751262121,5565713594,2945017330,16485177503
2012,MN,7044953827,2931109726,797916948,10989684959,4058507804,1294397218,9053021484
2012,MS,2195730027,1449877540,795121390,4441163455,1577426548,482206676,3972787030
2012,MO,3275438378,5870650785,1034047385,10221688938,3619732752,1045106727,8719925484
2012,MT,770180010,499601937,218297194,1622721107,593487044,173387521,1504530520
2012,NE,1167743379,2233511569,358929871,3778748923,1407204508,478046329,3356733543
